rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,sentiment,main_category,title_y,average_rating,rating_number,features,price,helpful_ratio,noun_count,adj_count,adv_count,word_count,sentence_count,avg_words_per_sentence,title_length,F-K_score,review_extremity,elapsed_time_days,image,year,month,day,hour
1.0,Smells like the soap in public bathroom,"Smells like a mix between old lady soap smell and public bathroom soap smell? Its unisex but leans feminine to me. I don't know what I was expecting, the other reviews overhype it quite a bit. There's other pheromone colognes out there, I'll give those a try.",[],B00EJDG7XI,B0BLGN9N39,AH4AWA4USJD7KHRO7L33ZF2QBJWA,2022-04-02 13:10:32.411,0,True,"smell like a mix between old lady soap smell and public bathroom soap smell ? its unisex but lean feminine to i . i do not know what i be expect , the other review overhype it quite a bit . there be other pheromone cologne out there , i will give those a try .",smell like the soap in public bathroom,smell like mix old lady soap smell public bathroom soap smell unisex lean feminine know expect review overhype bit pheromone cologne try,smell like soap public bathroom,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,14,5,2,47,4,14.0,1,,-2.9,513,0,2022,4,2,13
4.0,I like it,"It’s smells very sweet to me like strawberries but I do believe it mixes with your body scent as well. Like any perfume … it’s no magic potion though . To give you an idea, it smells like “sexy night Victoria secret “",[],B00EJDG7XI,B0BLGN9N39,AH6TEVIQWFYDZMXLANFYYBYL2QBA,2022-02-20 17:59:29.947,0,True,"it ’s smell very sweet to i like strawberry but i do believe it mix with your body scent as well . like any perfume … it ’ no magic potion though . to give you an idea , it smell like "" sexy night victoria secret """,i like it,smell sweet like strawberry believe mix body scent like perfume magic potion idea smell like sexy night victoria secret,like,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,8,3,4,43,3,16.666666666666668,1,,0.10000000000000009,554,0,2022,2,20,17
4.0,Lol,"Maybe my husband is just broken? Lol. I waited until I got home from work and showered before testing this perfume out. Straight out of the bottle it smells very citrusy and light, after a few minutes once applied the scent (for me) changed to a vanilla/flowery smell which I really like actually. My husband didn't notice whatsoever. I even hugged and kissed him and he was too worried about finding his screwdriver 😂😂😂 the dog did notice though, she's been following me around ever since I put it on.<br />Does it lure in men and make them want to give you babies? Nah probably not but it smells nice",[],B00EJDG7XI,B0BLGN9N39,AHWPUDDRPFKDADSFS5IMJ36VXOTQ,2022-08-08 22:13:43.381,72,True,"maybe my husband be just break ? lol . i wait until i get home from work and shower before test this perfume out . straight out of the bottle it smell very citrusy and light , after a few minute once apply the scent ( for i ) change to a vanilla / flowery smell which i really like actually . my husband do not notice whatsoever . i even hug and kiss he and he be too worried about find his screwdriver 😂 😂 😂 the dog do notice though , she be be follow i around ever since i put it on.<br />does it lure in man and make they want to give you baby ? nah probably not but it smell nice",lol,maybe husband break lol wait get home work shower test perfume straight bottle smell citrusy light minute apply scent change vanilla flowery smell like actually husband notice whatsoever hug kiss worried find screwdriver dog notice follow lure man want baby nah probably smell nice,lol,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.01689744191504342,16,4,15,110,7,18.0,3,7.015714285714285,0.10000000000000009,384,0,2022,8,8,22
1.0,NOT WORTH IT!!!,"Smells like swe@t or like som*one hasn't showered in a few weeks. Repellent for all g*nders and works great as bug Repellent. Not worth buying, it is definitely the worst smell out there. Everyone reviewing how well it works is 100% ly**g. I wouldn't even give it a single star if I could.",[],B00EJDG7XI,B0BLGN9N39,AGRBQ5XEME7IPIGDHIIB4DALQNMA,2021-08-20 12:02:17.351,0,True,"smell like swe@t or like som*one have not shower in a few week . repellent for all g*nder and work great as bug repellent . not worth buy , it be definitely the bad smell out there . everyone review how well it work be 100 % ly**g . i would not even give it a single star if i could .",not worth it ! ! !,smell like like shower week repellent work great bug repellent worth buy definitely bad smell review work single star,worth,0,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,9,6,4,53,4,17.5,1,,-2.9,738,0,2021,8,20,12
4.0,I'm not convinced it works,First off I have to say I thought I would try this after searching for a perfume. I was intrigued when I came across this pheromone while in my search. I am always on Amazon and I LOVE reading reviews on products before I buy. Hopefully this helps someone else.<br /><br />I have a high sex drive to begin with. My partner also has a healthy sex drive. We have a great relationship. This wasn't really needed but was super curious. I am all for him wanting to pounce on me 24/7 so if this little bottle can make him want me even more I'm ALL IN !<br />Yeah that didn't happen. If fact at first I was confused because I put this stuff on and he wasn't even paying attention to me at all. First couple days I started to question myself. We typically have sex no less than 3x a day and after putting this on it went to zero for a couple days. I really tested this stuff out. I'm still using it so I'll keep you posted if anything changes. We did have intercourse heavily while wearing this pheromone but drinks were involved so I don't feel that's a fair assessment.<br /><br />Overall I say this stuff doesn't work. The smell is nice. I really like it just as a fruity scent to wear. It doesn't last long at all. It's oil based so rubs off quickly on anything. I felt the first time I tried to seduce him with this pheromone I was applying it all over. I felt I nearly took a bath in it. I live in a humid place so I just kept sweating this stuff off. I was trying to get all pretty for my man while waiting for him to get home from work. Hoping he would smell me and want to pounce me like a untamed lion. Nope! Not at all. WTH! By the time he got home I had to reapply 10x since it just kept sweating off or the oils evaporated lol no idea. Needles to say I'll stick to my banana rum because that seems to work better than this stuff. I won't be ordering again but I did enjoy the little experiment. My husband still has no clue about any of this.,[],B00EJDG7XI,B0BLGN9N39,AFXD6IUMYKZFMTAOTN77NNQ3SP7Q,2021-06-24 13:31:07.138,0,True,first off i have to say i think i would try this after search for a perfume . i be intrigue when i come across this pheromone while in my search . i be always on amazon and i love read review on product before i buy . hopefully this help someone else.<br /><br />i have a high sex drive to begin with . my partner also have a healthy sex drive . we have a great relationship . this be not really need but be super curious . i be all for he want to pounce on i 24/7 so if this little bottle can make he want i even more i be all in ! < br />yeah that do not happen . if fact at first i be confused because i put this stuff on and he be not even pay attention to i at all . first couple day i start to question myself . we typically have sex no less than 3x a day and after put this on it go to zero for a couple day . i really test this stuff out . i be still use it so i will keep you post if anything change . we do have intercourse heavily while wear this pheromone but drink be involve so i do not feel that be a fair assessment.<br /><br />overall i say this stuff do not work . the smell be nice . i really like it just as a fruity scent to wear . it do not last long at all . it be oil base so rub off quickly on anything . i feel the first time i try to seduce he with this pheromone i be apply it all over . i feel i nearly take a bath in it . i live in a humid place so i just keep sweat this stuff off . i be try to get all pretty for my man while wait for he to get home from work . hope he would smell i and want to pounce i like a untamed lion . nope ! not at all . wth ! by the time he get home i have to reapply 10x since it just keep sweat off or the oil evaporate lol no idea . needle to say i will stick to my banana rum because that seem to work well than this stuff . i will not be order again but i do enjoy the little experiment . my husband still have no clue about any of this .,i be not convince it work,think try search perfume intrigue come pheromone search amazon love read review product buy hopefully help high sex drive begin partner healthy sex drive great relationship need super curious want pounce little bottle want br happen fact confused stuff pay attention couple day start question typically sex day put go zero couple day test stuff post change intercourse heavily wear pheromone drink involve feel fair stuff work smell nice like fruity scent wear long oil base rub quickly feel time try seduce pheromone apply feel nearly take bath live humid place keep sweat stuff try pretty man wait home work hope smell want pounce like untamed lion nope wth time get home reapply keep sweat oil evaporate lol idea needle stick banana rum work well stuff will order enjoy little experiment husband clue,convince work,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,49,15,37,387,30,14.933333333333334,1,4.6945764411027575,0.10000000000000009,795,0,2021,6,24,13
4.0,it has a fruity smell,I really love the smell of this I tried it with my husband but no dice. Still I would buy again smells soo good,[],B00EJDG7XI,B0BLGN9N39,AGCBWQGT4UZGAA3LBNTSXLBFI2KA,2021-02-22 15:41:03.902,0,True,i really love the smell of this i try it with my husband but no dice . still i would buy again smell soo good,it have a fruity smell,love smell try husband dice buy smell soo good,fruity smell,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,3,1,3,24,2,12.5,1,,0.10000000000000009,917,0,2021,2,22,15
1.0,It’s okay,Has a pleasant aroma but no impact on partner,[],B00EJDG7XI,B0BLGN9N39,AHGJDC7JI75ZIZMATKSJH7NTTYTQ,2023-03-08 23:59:23.307,0,True,have a pleasant aroma but no impact on partner,it ’ okay,pleasant aroma impact partner,okay,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,3,1,0,9,1,9.0,1,,-2.9,172,0,2023,3,8,23
1.0,Didn't work.,Scam...,[],B00EJDG7XI,B0BLGN9N39,AECHLQSHBO4IH5W25ABI4VUFRW7Q,2021-11-03 04:29:57.937,1,True,scam ...,do not work .,scam,work,0,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0002346866932644919,1,0,0,1,1,2.0,1,,-2.9,663,0,2021,11,3,4
5.0,This thing is the real deal! Do NOT pass this up,The smell is so nice. You can use so much without it being too strong. I roll it on my wrists and behind my ears and it works like a charm every time! And believe me I’ve tested with and without it multiple times to confidently recommend this oil to everyone I know who is trying to respark your love life or kindle a new romance! I bought this as a gift for all my girls love this heaven sent roll on oil,[],B00EJDG7XI,B0BLGN9N39,AFY2CLZV24TSXSXQELKDJQJRJUDA,2022-12-24 21:50:45.430,1,True,the smell be so nice . you can use so much without it be too strong . i roll it on my wrist and behind my ear and it work like a charm every time ! and believe i i ’ve test with and without it multiple time to confidently recommend this oil to everyone i know who be try to respark your love life or kindle a new romance ! i buy this as a gift for all my girl love this heaven send roll on oil,this thing be the real deal ! do not pass this up,smell nice use strong roll wrist ear work like charm time believe test multiple time confidently recommend oil know try respark love life kindle new romance buy gift girl love heaven send roll oil,thing real deal pass,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0002346866932644919,14,4,5,83,5,17.8,1,,1.1,246,0,2022,12,24,21
1.0,“I was going to say you smelled gross but I wanted to be polite”,"The smell is horrible and I didn’t notice any difference in how my partner or anyone around me acted towards me. Someone even told me I smelled “weird” and when I began explaining it to them, they said “oh, I was going to say you smelled gross but I wanted to be polite”. 0 stars.",[],B00EJDG7XI,B0BLGN9N39,AFX27MDHBDNKNVDZKEL2KKMTB3PQ,2021-09-17 19:09:33.029,1,True,"the smell be horrible and i do not notice any difference in how my partner or anyone around i act towards i . someone even tell i i smell "" weird "" and when i begin explain it to they , they say "" oh , i be go to say you smell gross but i want to be polite "" . 0 star .",""" i be go to say you smell gross but i want to be polite """,smell horrible notice difference partner act tell smell weird begin explain say oh go smell gross want polite star,go smell gross want polite,0,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0002346866932644919,4,4,1,55,3,22.0,1,,-2.9,709,0,2021,9,17,19
2.0,"Nice smell, husband never noticed it though.","Although the smell was pleasant, it didn’t last more than 1/2 hour and my husband never noticed it, I didn’t tell him the first day, the second day, I told him  to take a big smell and see if he felt anything. He said no, this guy is turned on by as much as hand holding so I don’t think it works romantically..",[],B00EJDG7XI,B0BLGN9N39,AENF7OXMFXQX2PHU3PVEP6SZAUYA,2022-08-25 12:42:48.224,0,True,"although the smell be pleasant , it do not last more than 1/2 hour and my husband never notice it , i do not tell he the first day , the second day , i tell he   to take a big smell and see if he feel anything . he say no , this guy be turn on by as much as hand hold so i do not think it work romantically ..","nice smell , husband never notice it though .",smell pleasant hour husband notice tell day second day tell big smell feel say guy turn hand hold think work romantically,nice smell husband notice,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,8,6,4,63,2,38.0,1,,-1.9,368,0,2022,8,25,12
3.0,Meh,It smell good.... for a while<br />But has no affect<br />Well at least on my man it didn't but good before gym perfume so you don't smell sweaty,[],B00EJDG7XI,B0BLGN9N39,AHCFOIPMY4LCVNAPD6L7OJQCH4UA,2021-07-08 18:09:47.866,0,True,it smell good .... for a while < br />but have no affect < br />well at least on my man it do not but good before gym perfume so you do not smell sweaty,meh,smell good br affect br man good gym perfume smell sweaty,meh,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,6,3,0,28,1,39.0,3,,-0.8999999999999999,781,0,2021,7,8,18
5.0,smells great,smells great. i was worried i wouldn’t like it as compared to pure romances scent but it makes a very good substitute,[],B00EJDG7XI,B0BLGN9N39,AG4KOWOEF36KRAFOCIDYJTD4I5WQ,2021-03-21 22:56:33.081,1,True,smell great . i be worried i would not like it as compare to pure romance scent but it make a very good substitute,smell great,smell great worried like compare pure romance scent make good substitute,smell great,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0002346866932644919,3,4,1,22,2,12.5,1,,1.1,889,0,2021,3,21,22
5.0,It really works lmao,I put this scent on under my regular perfume and went out. I didn't have to buy anything 😂 it was like moths to a flame lmaoo,[],B00EJDG7XI,B0BLGN9N39,AFXTX6DHE5PPQDS2URANGQTB3U3Q,2021-08-17 14:19:16.250,0,True,i put this scent on under my regular perfume and go out . i do not have to buy anything 😂 it be like moth to a flame lmaoo,it really work lmao,scent regular perfume go buy like moth flame lmaoo,work lmao,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,5,1,1,27,2,14.5,1,,1.1,741,0,2021,8,17,14
1.0,Doesn't last at all,"Can't tell you if it works or doesn't cause it literally lasts for less than 10 minutes on skin. The smell is nauseatingly sweet. Not sure where all the great reviews came from, this one will have to go back.",[],B00EJDG7XI,B0BLGN9N39,AHPSGTQMDSBRAV3NTIVURX7ZQXAQ,2022-07-19 18:22:49.580,0,True,"can not tell you if it work or do not cause it literally last for less than 10 minute on skin . the smell be nauseatingly sweet . not sure where all the great review come from , this one will have to go back .",do not last at all,tell work cause literally last minute skin smell nauseatingly sweet sure great review come,,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,5,4,3,40,3,15.333333333333334,1,,-2.9,405,0,2022,7,19,18
5.0,IT WORKS,"UM THIS STUFF WORKS !!!! it smells so nice, it doesn’t last super long, but just carry it with you to reapply, but holy moly the stuff works magic I am not joking…….",[],B00EJDG7XI,B0BLGN9N39,AGQ3FTVUGI5Z2SI2LQVJVTS5B4XA,2021-11-21 04:41:29.727,0,True,"um this stuff works ! ! ! ! it smell so nice , it do not last super long , but just carry it with you to reapply , but holy moly the stuff work magic i be not joke …… .",it work,um stuff works smell nice super long carry reapply holy moly stuff work magic joke,work,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,6,2,4,33,3,14.0,1,,1.1,645,0,2021,11,21,4
5.0,Smells good,It's not a strong scent it's subtle but nice.,[],B00EJDG7XI,B0BLGN9N39,AG7NF3FP2D2YOYRJCQANLR54BSQQ,2022-01-03 03:33:13.248,0,True,it be not a strong scent it be subtle but nice .,smell good,strong scent subtle nice,smell good,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,1,3,0,9,1,12.0,1,,1.1,602,0,2022,1,3,3
