rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,text_sentiment,title_sentiment,text_sentiment_Original
5.0,Five Stars,It is the right one. Arrived quickly.,[],B00UXG4WR8,B00UXG4WR8,AHYCC74WJZBT2CDOES47B6II3WGQ,2018-05-10 14:12:52.953,0,True,it be the right one . arrive quickly .,five star,right arrive quickly,star,4,4,4
5.0,Great price for this,Installs easy great price enjoy it,[],B00UXG4WR8,B00UXG4WR8,AEAZHE6QRZKH6GBBGVEK5EWTRSLQ,2021-12-31 01:43:05.205,0,True,install easy great price enjoy it,great price for this,install easy great price enjoy,great price,4,4,4
5.0,Perfect,As described!,[],B00UXG4WR8,B00UXG4WR8,AH2UROJU2RVATBKTLABQ2WSQSTZA,2018-11-07 08:30:38.767,0,True,as describe !,perfect,describe,perfect,4,4,4
5.0,Fits perfectly,Perfect!,[],B00UXG4WR8,B00UXG4WR8,AEKE7ONQQUPXM2F5EQVBDNPD3TZA,2021-02-24 18:08:51.650,0,True,perfect !,fit perfectly,perfect,fit perfectly,4,4,4
5.0,Easy to install,Came in a timely matter. Easy to replace.,[],B00UXG4WR8,B00UXG4WR8,AEAR4J6C7J6ECSEOOZVVZRVE6X2A,2022-01-02 17:59:31.611,0,True,come in a timely matter . easy to replace .,easy to install,come timely matter easy replace,easy install,4,4,4
4.0,Little costly,Little pricey,[],B00UXG4WR8,B00UXG4WR8,AFU3WC3WRE4SCWVF3I7WNXMGGLYA,2023-03-13 23:17:03.171,0,True,little pricey,little costly,little pricey,little costly,4,2,4
5.0,Refrigerator Water Filter,Easy to install and works good,[],B00UXG4WR8,B00UXG4WR8,AGZXNPSLQITAMHHCOMDG5QXVWEKA,2019-12-17 16:53:01.277,0,True,easy to install and work good,refrigerator water filter,easy install work good,refrigerator water filter,4,4,4
5.0,Five Stars,Easy installation and our water and ice taste great!!,[],B00UXG4WR8,B00UXG4WR8,AFXCF7E5IX5KHJM7IMBR75OP5XTQ,2017-07-15 04:02:47.277,0,True,easy installation and our water and ice taste great ! !,five star,easy installation water ice taste great,star,4,4,4
5.0,Does what it is supposed to do!,"Never had an issue, and we have ordered this a number of times.  Functional!",[],B00UXG4WR8,B00UXG4WR8,AH4RFVPYTH2IGMJSYQQWBE7XO66Q,2022-11-02 18:14:33.141,0,True,"never have an issue , and we have order this a number of time .   functional !",do what it be suppose to do !,issue order number time functional,suppose,4,0,4
1.0,"These are triggered by TIME (i.e. 6 months, then they say they need to be replaced)...  Total scam","This is one of the biggest rip offs I've seen in a long time.<br /><br />This thing appears to be TIME based, meaning, it's good for 6 months, then, it sets off the bright red and somewhat alarming 'REPLACE FILTER&#34; icon.<br /><br />I've used this filter, maybe, 10 times.<br /><br />That's $5 for every glass of water I've put through it.<br /><br />Talk about a scam.",[],B00UXG4WR8,B00UXG4WR8,AFOCXR5A6PND6W3ADC4S63H2WJ6A,2016-09-20 23:47:46.000,1,False,"this be one of the big rip off i have see in a long time.<br /><br />this thing appear to be time base , meaning , it be good for 6 month , then , it set off the bright red and somewhat alarming ' replace filter&#34 ; icon.<br /><br />i've use this filter , maybe , 10 times.<br /><br />that be $ 5 for every glass of water i have put through it.<br /><br />talk about a scam .","these be trigger by time ( i.e. 6 month , then they say they need to be replace ) ...   total scam",big rip off see long thing appear time base meaning good month set bright red somewhat alarming replace filter maybe glass water scam,trigger time month need replace total scam,2,0,0
1.0,Worse than tap water from the sink,"The bad reviews are right. Even after flushing multiple gallons of water through the filter, the water coming out of my fridge is actually more contaminated than the water coming out of my sink with no filter. Why does this garbage that makes the quality of your water worse cost this much? This is a crime.",[],B00UXG4WR8,B00UXG4WR8,AHERMCVX66HI45TY4EULSLDDGH4A,2022-04-26 18:41:21.399,0,True,"the bad review be right . even after flush multiple gallon of water through the filter , the water come out of my fridge be actually more contaminated than the water come out of my sink with no filter . why do this garbage that make the quality of your water bad cost this much ? this be a crime .",bad than tap water from the sink,bad review right flush multiple gallon water filter water come fridge actually contaminated water come sink filter garbage make quality water bad cost crime,bad tap water sink,0,0,0
3.0,Expensive,The filter is fine but I think the price is too high.,[],B00UXG4WR8,B00UXG4WR8,AGU2QQL5IVFW2RVVGZQI6PNC3UVA,2021-06-03 21:48:57.616,0,True,the filter be fine but i think the price be too high .,expensive,filter fine think price high,expensive,4,0,2
4.0,It does what it supposed to do.,Price,[],B00UXG4WR8,B00UXG4WR8,AHDXYU5Z23ZCJIPXNRWLLM2C2IZA,2022-07-02 18:14:42.516,0,True,price,it do what it suppose to do .,price,suppose,4,0,4
5.0,As Advertised,"Pretty simple, we needed a replacement filter, we ordered it, we got what we wanted.",[],B00UXG4WR8,B00UXG4WR8,AFXYD7LKSOUDUZ2ECT5ATCYNLPGA,2021-01-04 19:35:22.526,0,True,"pretty simple , we need a replacement filter , we order it , we get what we want .",as advertise,pretty simple need replacement filter order get want,advertise,3,4,4
5.0,Exact replacement.,This is an exact replacement.  Takes 5 minutes to install.,[],B00UXG4WR8,B00UXG4WR8,AGZTDOJPXPAAG44VL3PGLWWF4PFQ,2019-06-03 00:56:58.781,0,True,this be an exact replacement .   take 5 minute to install .,exact replacement .,exact replacement take minute install,exact replacement,4,4,4
1.0,"Very disappointed, possibly counterfeit",[[VIDEOID:5d66d95ab186992930c702a9eb970a67]] We've had our refrigerator for two years and usually buy the filters from big box (WM) or home improvement (HD) stores. We replace the filter when the water slows to a trickle about every 4-5 months. This filter only lasted six weeks. The product looked to be genuine but for all I know it was counterfeit. Very disappointed.,[],B00UXG4WR8,B00UXG4WR8,AEVRMYCI5TC7VSM2FQ7XQTQ6FPAQ,2020-11-03 02:09:48.506,9,True,[ [ videoid:5d66d95ab186992930c702a9eb970a67 ] ] we have have our refrigerator for two year and usually buy the filter from big box ( wm ) or home improvement ( hd ) store . we replace the filter when the water slow to a trickle about every 4 - 5 month . this filter only last six week . the product look to be genuine but for all i know it be counterfeit . very disappointed .,"very disappointed , possibly counterfeit",refrigerator year usually buy filter big box wm home improvement hd store replace filter water slow trickle month filter last week product look genuine know counterfeit disappointed,disappointed possibly counterfeit,0,0,0
5.0,Reoder,I like the fact that you can start a reorder plan every 5-6 months.,[],B00UXG4WR8,B00UXG4WR8,AF3652WDWF76V5QCVVGJED26OAQA,2022-07-13 18:48:02.517,0,True,i like the fact that you can start a reorder plan every 5 - 6 month .,reoder,like fact start reorder plan month,reoder,4,4,4
5.0,Fit perfect,Came fast<br />Great packing<br />Easy to install<br />Wish it was cheaper didnt realize they cost so much,[],B00UXG4WR8,B00UXG4WR8,AGZG7OA5JP44DNNFC6HKCD56DEYA,2019-09-24 15:15:53.989,0,True,come fast < br />great pack < br />easy to install < br />wish it be cheap do not realize they cost so much,fit perfect,come fast br pack br install br cheap not realize cost,fit perfect,4,4,4
5.0,Very Slow shopping,Good product. Used it for my water filter in my whirlpool frig.,[],B00UXG4WR8,B00UXG4WR8,AEXSGONTFVUIDJF6CF632UUHUGEQ,2020-01-08 04:46:40.505,0,True,good product . use it for my water filter in my whirlpool frig .,very slow shopping,good product water filter whirlpool frig,slow shopping,4,0,4
4.0,Four Stars,Seems fine,[],B00UXG4WR8,B00UXG4WR8,AH6V5E55F5MR6WMXEJPCKZY55Q4Q,2018-06-11 19:56:00.411,0,True,seem fine,four star,fine,star,4,4,4
5.0,This works great in our fridge,This works great in our fridge. We disnt want to spend the crazy amount of money on the name brand our fridge said to use so we bought this and it works great. We had no problems with installation and we have had no problems since.,[],B00UXG4WR8,B00UXG4WR8,AH722M4LX43VTY6TDVE5PQ67XSIQ,2017-02-07 02:12:08.000,2,True,this work great in our fridge . we disnt want to spend the crazy amount of money on the name brand our fridge say to use so we buy this and it work great . we have no problem with installation and we have have no problem since .,this work great in our fridge,work great fridge disnt want spend crazy money brand fridge say use buy work great problem installation problem,work great fridge,4,4,4
5.0,quality product,Replacement,[],B00UXG4WR8,B00UXG4WR8,AHQH3UAXJVKVKUIS7XCD5F4UZRLA,2021-03-29 03:19:15.278,0,True,replacement,quality product,replacement,quality product,4,4,4
4.0,PRICEY BUT WORKS,PRICEY BUT WORKS,[],B00UXG4WR8,B00UXG4WR8,AFVQWSIPDARCXLBBE4W4P4LLUUUA,2022-01-12 14:18:25.232,0,True,pricey but works,pricey but works,pricey works,pricey works,4,4,3
5.0,Easy,Easy,[],B00UXG4WR8,B00UXG4WR8,AF3ZFZIXBHONGKL6JEEOHIZU5RHA,2019-07-22 10:28:21.837,0,True,easy,easy,easy,easy,4,4,4
5.0,Great tasting water!,Super easy to install into my Kenmore Fridge. And the water tastes amazing. So far this is my favorite filter,[],B00UXG4WR8,B00UXG4WR8,AE5BG4UDS3IWXGLWX27YNFTSPOAA,2017-04-03 16:32:34.000,0,True,super easy to install into my kenmore fridge . and the water taste amazing . so far this be my favorite filter,great taste water !,super easy install kenmore fridge water taste amazing far favorite filter,great taste water,4,4,4
5.0,Fit my model of refrigerator as it said it would,Easy to install and fit properly as it said it would,[],B00UXG4WR8,B00UXG4WR8,AH5W566NZ6FX6XV7KGMDMMAIGI2Q,2019-06-23 20:06:02.296,0,True,easy to install and fit properly as it say it would,fit my model of refrigerator as it say it would,easy install fit properly say,fit model refrigerator say,4,4,4
5.0,Five Stars,Thanks,[],B00UXG4WR8,B00UXG4WR8,AG3YXY3IVYJU5LYCG5ZB4PNDCK6Q,2017-07-20 01:57:23.139,0,True,thank,five star,thank,star,4,4,4
5.0,Very easy to install,Very easy to install,[],B00UXG4WR8,B00UXG4WR8,AF2P2VO3TJSYXOU227HOLEWD4CQQ,2021-09-11 02:53:01.967,0,True,very easy to install,very easy to install,easy install,easy install,4,4,4
5.0,Great taste,Great tasted,[],B00UXG4WR8,B00UXG4WR8,AH6QKAWXRRXPBYANWB4V3H4OL4EA,2019-02-02 02:11:46.824,0,True,great taste,great taste,great taste,great taste,4,4,4
1.0,This filter was flawed.,"This filter was flawed. It was installed just like previous but first, the water wouldn't come out but we did have ice. We re-installed it and wanted came out but it stopped making ice. It was re-installed several times but it either gives water but no ice or vice-versa.  First time ever having such problems with a filter.",[],B00UXG4WR8,B00UXG4WR8,AEXRDR5I7VDYCNAN5J3MEJD5QBCQ,2021-05-03 13:07:49.493,0,True,"this filter be flawed . it be instal just like previous but first , the water would not come out but we do have ice . we re - instal it and want come out but it stop make ice . it be re - instal several time but it either give water but no ice or vice - versa .   first time ever have such problem with a filter .",this filter be flawed .,filter flawed instal like previous water come ice instal want come stop make ice instal time give water ice vice versa time have problem filter,filter flawed,0,0,0
4.0,Cleaner Drinking Water,"I recommend the EveryDrop Whirlpool Refrigerator Water Filter product to filter water dispensed by a refrigerator, this product usually sells for more than other comparable products.",[],B00UXG4WR8,B00UXG4WR8,AGPEUZLT2U56VEWUVT42BLPEOWTA,2018-08-13 01:26:03.781,0,True,"i recommend the everydrop whirlpool refrigerator water filter product to filter water dispense by a refrigerator , this product usually sell for more than other comparable product .",cleaner drinking water,recommend everydrop whirlpool refrigerator water filter product filter water dispense refrigerator product usually sell comparable product,cleaner drinking water,4,4,4
5.0,Recurrent purchase,"Have purchased many of these from Amazon. Always keeping one on hand as a spare, due to the one time I needed one and Amazon was “out of stock”. This is my “spare”",[],B00UXG4WR8,B00UXG4WR8,AEQYUY66654JS25CY5A3IJBZULXQ,2021-11-08 10:55:42.138,0,True,"have purchase many of these from amazon . always keep one on hand as a spare , due to the one time i need one and amazon be "" out of stock "" . this be my "" spare """,recurrent purchase,purchase amazon keep hand spare time need amazon stock spare,recurrent purchase,4,4,4
4.0,OEM filter,Fits my fridge,[],B00UXG4WR8,B00UXG4WR8,AF6XR6HDZOX7F3SPNLMRPJZKGTRQ,2021-03-31 03:50:23.215,0,True,fit my fridge,oem filter,fit fridge,oem filter,4,4,4
3.0,"Overpriced, but it's the exact fit","The OEM filters are overpriced but they are the exact fit and you know what you're getting. Sadly, I think this particular one has a 6 month life.",[],B00UXG4WR8,B00UXG4WR8,AHUCG3UZGBPABIGJG5RCARTF7ZEQ,2021-11-09 00:41:13.119,0,True,"the oem filter be overprice but they be the exact fit and you know what you be get . sadly , i think this particular one have a 6 month life .","overprice , but it be the exact fit",oem filter overprice exact fit know get sadly think particular month life,overprice exact fit,0,0,2
1.0,Doesn't Meet Expectations,"We are no longer going to purchase this. We've had it on a subscribe to save, but the filter never maintains water pressure. It is slow from the start and within a month or two it’s practically non existent. We ordered the exact same filter from Discount Filters and it works correctly. We have come to believe with other reviewers that the vender is selling used filters.",[],B00UXG4WR8,B00UXG4WR8,AF5UEDIZXRA6XEZ4TV63PURROYGA,2022-01-22 00:37:10.912,0,True,"we be no long go to purchase this . we have have it on a subscribe to save , but the filter never maintain water pressure . it be slow from the start and within a month or two it ’ practically non existent . we order the exact same filter from discount filters and it work correctly . we have come to believe with other reviewer that the vender be sell use filter .",do not meet expectation,long go purchase subscribe save filter maintain water pressure slow start month practically non existent order exact filter discount filters work correctly come believe reviewer vender sell filter,meet expectation,4,4,0
1.0,Doesn't Meet Expectations,"We are no longer going to purchase this. We've had it on a subscribe to save, but the filter never maintains water pressure. It is slow from the start and within a month or two it’s practically non existent. We ordered the exact same filter from Discount Filters and it works correctly. We have come to believe with other reviewers that the vender is selling used filters.",[],B00UXG4WR8,B00UXG4WR8,AF5UEDIZXRA6XEZ4TV63PURROYGA,2022-01-22 00:37:10.912,0,True,"we be no long go to purchase this . we have have it on a subscribe to save , but the filter never maintain water pressure . it be slow from the start and within a month or two it ’ practically non existent . we order the exact same filter from discount filters and it work correctly . we have come to believe with other reviewer that the vender be sell use filter .",do not meet expectation,long go purchase subscribe save filter maintain water pressure slow start month practically non existent order exact filter discount filters work correctly come believe reviewer vender sell filter,meet expectation,4,4,0
5.0,Exact replacement for my Whirlpool fridge.,Works great. Was exact replacement .,[],B00UXG4WR8,B00UXG4WR8,AHOURSAP4I6HWXMYUZNE6Y2YYMUA,2023-03-03 20:16:15.649,0,True,work great . be exact replacement .,exact replacement for my whirlpool fridge .,work great exact replacement,exact replacement whirlpool fridge,4,4,4
5.0,Refrigerator Filter,This is the filter my refrigerator requires.,[],B00UXG4WR8,B00UXG4WR8,AHGAAA4IGIK5DAASNY5GR36XZ4DQ,2021-12-08 20:35:27.931,0,True,this be the filter my refrigerator require .,refrigerator filter,filter refrigerator require,refrigerator filter,4,4,4
5.0,Easy way to purchase.,This beats running to the store.  Shipping was fast.,[],B00UXG4WR8,B00UXG4WR8,AFTJFVVGAW33ZGCIAPEI3GDTP54Q,2020-02-19 14:43:53.634,0,True,this beat run to the store .   shipping be fast .,easy way to purchase .,beat run store shipping fast,easy way purchase,4,4,4
5.0,A Necessary Need,Easy to install.,[],B00UXG4WR8,B00UXG4WR8,AF5EBIIXGRHAMUGA3TTMZQ5GCKXA,2020-08-13 00:44:43.278,0,True,easy to install .,a necessary need,easy install,necessary need,4,4,4
5.0,works great and water tastes great too,"Received on time, works great and water tastes great too.",[],B00UXG4WR8,B00UXG4WR8,AGUF3QXSVEZMOY346BIWS346SXBA,2018-06-12 07:37:49.098,0,True,"receive on time , work great and water taste great too .",work great and water taste great too,receive time work great water taste great,work great water taste great,4,4,4
5.0,WORK GREAT,"This was a reorder because I was so satisfied.  Priced right, work perfectly.",[],B00UXG4WR8,B00UXG4WR8,AGMWC2WTN5SPTP6BIQRFHAKXHC2A,2020-09-02 02:09:08.883,0,True,"this be a reorder because i be so satisfied .   price right , work perfectly .",work great,reorder satisfied price right work perfectly,work great,4,4,4
3.0,Mineral Residue,I am curious as to what this filter actually filters because there is so much minerals still left in the water. I previously owned a Frigidaire fridge/filter and this never happened. It’s like tap water minus the chlorine.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1FTHE1vOXS._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1FTHE1vOXS._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/B1FTHE1vOXS._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B00UXG4WR8,B00UXG4WR8,AFH7YFMSSMDIBUTBQOHTPP3COLQQ,2021-03-01 13:39:16.966,0,True,i be curious as to what this filter actually filter because there be so much mineral still leave in the water . i previously own a frigidaire fridge / filter and this never happen . it ’ like tap water minus the chlorine .,mineral residue,curious filter actually filter mineral leave water previously own frigidaire fridge filter happen like tap water minus chlorine,mineral residue,0,4,0
5.0,Easy to install and effective filter,This filter is easy to install and very effective,[],B00UXG4WR8,B00UXG4WR8,AEWCN5DTTN47BS6WVXTG3J7OZQLQ,2021-12-23 20:38:47.217,0,True,this filter be easy to install and very effective,easy to install and effective filter,filter easy install effective,easy install effective filter,4,4,4
5.0,Works,"Ease of installation, fits perfect",[],B00UXG4WR8,B00UXG4WR8,AFLILWKVKCX6DXRUWCKUBOWXB2WA,2021-01-07 20:31:32.778,0,True,"ease of installation , fit perfect",work,ease installation fit perfect,work,4,4,4
5.0,Perfect fit,Just as advertised.,[],B00UXG4WR8,B00UXG4WR8,AGWHZ7CK5HZRNMTHHK5VC5HM7VCA,2020-11-24 15:45:39.092,0,True,just as advertise .,perfect fit,advertise,perfect fit,4,4,4
5.0,It's just a filter,What can I say it's just a filter. An overpriced filter from Whirlpool. It does what it's supposed to do 6 months then the internal controls will light up and say you need a new one. Just the filter.,[],B00UXG4WR8,B00UXG4WR8,AGW2HDHTAKW3M2WHD33TZ7XKDUIQ,2022-09-08 21:38:16.758,4,True,what can i say it be just a filter . an overpriced filter from whirlpool . it do what it be suppose to do 6 month then the internal control will light up and say you need a new one . just the filter .,it be just a filter,filter overpriced filter whirlpool suppose month internal control light need new filter,filter,0,4,0
5.0,works great,"replacement product but works like original,happy with the ​purchase",[],B00UXG4WR8,B00UXG4WR8,AFJYBHA6CGUDWZRR7BSI3L7W3KOQ,2016-04-26 17:03:02.000,0,True,"replacement product but work like original , happy with the ​purchase",work great,replacement product work like original happy,work great,4,4,4
1.0,It tastes very bad.,The water tastes very bad after installing the filter and flushed 4 gallons before drinking…,[],B00UXG4WR8,B00UXG4WR8,AHTQBRPDZVRCC4PO4EEYQJADBLZA,2022-10-03 05:29:53.004,0,True,the water taste very bad after instal the filter and flush 4 gallon before drink …,it taste very bad .,water taste bad instal filter flush gallon drink,taste bad,0,0,0
5.0,Work great,Always available.  Easy to install.  Water tastes good.,[],B00UXG4WR8,B00UXG4WR8,AEEFQB5DYGV5PXR33AKW57IAGDMA,2021-08-16 07:16:49.904,0,True,always available .   easy to install .   water taste good .,work great,available easy install water taste good,work great,4,4,4
5.0,Water Filter,I just moved into a new home and learned that I needed to replace the Water Filter on the Refrigerator; so I ordered this Whirlpool one to have on hand when I need to replace it.  So guess I am ‘being prepared’ for the immediate future.  Heard I only need to replace it about once’s year.,[],B00UXG4WR8,B00UXG4WR8,AFQH3GJN2ZUORCZLH3SL2CD5SHSA,2023-02-25 02:00:47.375,0,True,i just move into a new home and learn that i need to replace the water filter on the refrigerator ; so i order this whirlpool one to have on hand when i need to replace it .   so guess i be ' be prepare ' for the immediate future .   hear i only need to replace it about once ’s year .,water filter,move new home learn need replace water filter refrigerator order whirlpool hand need replace guess prepare immediate future hear need replace year,water filter,4,4,4
5.0,Authentic water filter,Exact filter that I needed for my refrigerator. Same as the filter sold in hardware and appliance stores.,[],B00UXG4WR8,B00UXG4WR8,AGHYWKVYZ7WED2HHOVMYEFNGDELQ,2022-06-28 11:24:38.051,0,True,exact filter that i need for my refrigerator . same as the filter sell in hardware and appliance store .,authentic water filter,exact filter need refrigerator filter sell hardware appliance store,authentic water filter,4,4,4
5.0,That it last as long as it says it will.,I both the two pack of the other ones from you. The first one lasted two months.  The second one lasted two days. Contacted the seller 4 times no response.  Couldn't get my money back or replacement because the window was closed to report it. THOSE TWO FILTERS SHOULD HAVE LASTED ONE YEAR! SO HAH TO BUY THIS ONE QUICKLY.,[],B00UXG4WR8,B00UXG4WR8,AEGHI5OZQKLRJ4CCVPODTQUNFKQQ,2022-03-07 07:53:42.279,0,True,i both the two pack of the other one from you . the first one last two month .   the second one last two day . contact the seller 4 time no response .   could not get my money back or replacement because the window be close to report it . those two filter should have last one year ! so hah to buy this one quickly .,that it last as long as it say it will .,pack one last month second last day contact seller time response money replacement window close report filter last year hah buy quickly,long say,4,4,0
5.0,Easy to install,Easy to install and works as it should.,[],B00UXG4WR8,B00UXG4WR8,AGITFBU7AUEOPHGE5WB5RZ35SVXQ,2022-12-18 19:25:27.540,0,True,easy to install and work as it should .,easy to install,easy install work,easy install,4,4,4
5.0,Product worth buying!,Great product. Worked well easy to install.,[],B00UXG4WR8,B00UXG4WR8,AFVZKKDEVTCFPWH56YYYWREQDZOQ,2020-02-07 05:10:10.232,0,True,great product . work well easy to install .,product worth buying !,great product work easy install,product worth buying,4,4,4
5.0,No issues great water and ice.,No issues great water and ice.,[],B00UXG4WR8,B00UXG4WR8,AEQU75TCIFXCXOY5T45CDMKD4JAA,2019-06-26 13:24:51.646,0,True,no issue great water and ice .,no issue great water and ice .,issue great water ice,issue great water ice,4,4,4
5.0,Works as expected,It was exactly what I needed. It works as it should. I will buy again.,[],B00UXG4WR8,B00UXG4WR8,AFH665OJVKQNLCTCJEOXSJGTJNKQ,2022-03-27 22:54:49.301,0,True,it be exactly what i need . it work as it should . i will buy again .,work as expect,exactly need work buy,work expect,0,4,4
5.0,Exactly what I needed,Easy to install,[],B00UXG4WR8,B00UXG4WR8,AFUFQOZMSFFGHUG3UVKPJRNFMN7Q,2021-01-14 20:55:33.030,0,True,easy to install,exactly what i need,easy install,exactly need,4,4,4
5.0,Received as advertised.,Received as advertised.,[],B00UXG4WR8,B00UXG4WR8,AG7XBSGJXY527C5PQ53HTQYODVFA,2021-11-20 15:59:37.411,0,True,receive as advertised .,receive as advertised .,receive advertised,receive advertised,4,4,4
4.0,Works,"Does the job, easy to install and water tastes great.. Expensive though!",[],B00UXG4WR8,B00UXG4WR8,AHBUVI6GYKUQEHCE2SWMQ6XNVT6A,2020-05-02 19:06:49.490,0,True,"do the job , easy to install and water taste great .. expensive though !",work,job easy install water taste great expensive,work,4,4,4
5.0,Easy to use and worked great,easy to install just make sure when you do that you really push it in there before you close the door you should hear a click.,[],B00UXG4WR8,B00UXG4WR8,AFGCPWZKQTT5A3AOZMCDXVUQVDRQ,2020-09-26 20:35:22.555,0,True,easy to install just make sure when you do that you really push it in there before you close the door you should hear a click .,easy to use and work great,easy install sure push close door hear click,easy use work great,4,4,4
5.0,OEM PRODUCT,"Overall good performance, no after taste. OEM product",[],B00UXG4WR8,B00UXG4WR8,AHEU2E376JOZ3CUDWL7QSUD326GA,2020-05-03 18:51:16.936,0,True,"overall good performance , no after taste . oem product",oem product,overall good performance taste oem product,oem product,3,4,3
5.0,easy to install,Easy to install,[],B00UXG4WR8,B00UXG4WR8,AFONWVT6ADTXSX5Y5XGMBONKTOUQ,2021-04-12 17:13:27.511,0,True,easy to install,easy to install,easy install,easy install,4,4,4
5.0,easy to install,Easy to install,[],B00UXG4WR8,B00UXG4WR8,AFONWVT6ADTXSX5Y5XGMBONKTOUQ,2021-04-12 17:13:27.511,0,True,easy to install,easy to install,easy install,easy install,4,4,4
3.0,Sometimes leaks,Fits but sometimes leaks and needs to be reinserted. Odd for factory part. May try something cheaper next time.,[],B00UXG4WR8,B00UXG4WR8,AEOXBAIRQUXDED3S3GDI2CG3M6XA,2017-11-09 14:19:21.223,1,True,fit but sometimes leak and need to be reinserte . odd for factory part . may try something cheap next time .,sometimes leak,fit leak need reinserte odd factory try cheap time,leak,0,0,2
5.0,Good clean water,"I use these water filters in my Whirlpool refrigerator. They give you clear, refreshing water and assurance that impurities are being captured. They are powerful and Last for several months. They are a bit pricey but, in my view, worth the money.",[],B00UXG4WR8,B00UXG4WR8,AHBS4QI7SSN54HPPQFAH2IUVNMMQ,2022-12-10 17:18:55.759,0,True,"i use these water filter in my whirlpool refrigerator . they give you clear , refreshing water and assurance that impurity be be capture . they be powerful and last for several month . they be a bit pricey but , in my view , worth the money .",good clean water,use water filter whirlpool refrigerator clear refreshing water assurance impurity capture powerful month bit pricey view worth money,good clean water,4,4,4
5.0,"Works great, easy install, no off flavors","Easy install, works great. We have nit detected any off flavors. So far so good.",[],B00UXG4WR8,B00UXG4WR8,AFX3OHEX5LNLFD3QG674U3RZZKMA,2023-03-03 19:19:48.158,1,True,"easy install , work great . we have nit detect any off flavor . so far so good .","work great , easy install , no off flavor",easy install work great nit detect flavor far good,work great easy install flavor,4,4,4
5.0,Good filter,Easy to install but 3xpensive.,[],B00UXG4WR8,B00UXG4WR8,AHNODODN5NLWPZHBWVPFMVRHZVJQ,2020-06-06 19:14:18.387,0,True,easy to install but 3xpensive .,good filter,easy install,good filter,4,4,4
5.0,No bad tastes from the water,Great filters!,[],B00UXG4WR8,B00UXG4WR8,AHY4L2V3C6ED4UBVTURMGDKYD56A,2019-01-30 04:23:43.419,0,False,great filter !,no bad taste from the water,great filter,bad taste water,4,0,4
5.0,Was a little pricey,Good,[],B00UXG4WR8,B00UXG4WR8,AHPJAVVOQ5GHA6QFARNW24CUOUVA,2020-03-25 15:58:53.720,0,True,good,be a little pricey,good,little pricey,4,4,4
2.0,Crap in a bottle!,"Ran the (4) gallons of water through the system, in fact went even more than that and still can't get the red light to shut off on a brand new refrigerator of which I have had one prior water filter without issue - not thrilled.<br /><br />I'm giving it a 2 star simply because the product did/does fit correctly and there are no leaks.",[],B00UXG4WR8,B00UXG4WR8,AHXW2B5GRYD4KFYWQQDVNFQQUQOA,2016-01-22 20:41:20.000,0,True,"ran the ( 4 ) gallon of water through the system , in fact go even more than that and still can not get the red light to shut off on a brand new refrigerator of which i have have one prior water filter without issue - not thrilled.<br /><br />i'm give it a 2 star simply because the product do / do fit correctly and there be no leak .",crap in a bottle !,ran gallon water system fact go red light shut brand new refrigerator prior water filter issue give star simply product fit correctly leak,crap bottle,0,0,1
1.0,Ridiculous amount of money for these filters,The prices of these filters is robbery. Plain and simple. If you’re like me and you need peace of mind then you need to get one.,[],B00UXG4WR8,B00UXG4WR8,AFU3RRUASBWS7KFBPQ67FB23JJ4Q,2020-04-26 17:20:31.576,0,True,the price of these filter be robbery . plain and simple . if you ’re like i and you need peace of mind then you need to get one .,ridiculous amount of money for these filter,price filter robbery plain simple like need peace mind need,ridiculous money filter,4,0,4
5.0,Refrigerator Filter,"Priced right, slide it in and it worked!!!",[],B00UXG4WR8,B00UXG4WR8,AE63B4M26XP4BWAOHVCIKT5H5CSA,2016-12-31 00:41:08.000,0,True,"price right , slide it in and it work ! ! !",refrigerator filter,price right slide work,refrigerator filter,4,4,4
5.0,A perfect fit.,Fits my refrigerator perfectly.,[],B00UXG4WR8,B00UXG4WR8,AE422B656UOJS6SXTME7IXVK7B6A,2017-01-17 18:58:51.000,0,True,fit my refrigerator perfectly .,a perfect fit .,fit refrigerator perfectly,perfect fit,4,4,4
5.0,The water filter fit perfect in my Kenmore Refrigerator,Fit perfect in my Kenmore.Working good Good price on filter.,[],B00UXG4WR8,B00UXG4WR8,AGTFJ2GP45BYJ655FCR4XLJ7IAUQ,2020-02-10 01:52:57.989,0,True,fit perfect in my kenmore . work good good price on filter .,the water filter fit perfect in my kenmore refrigerator,fit perfect kenmore work good good price filter,water filter fit perfect kenmore refrigerator,4,4,4
4.0,... was not so expensive however Amazon price is the better buy.,Filter is necessity just wish was not so expensive however Amazon price is the better buy.,[],B00UXG4WR8,B00UXG4WR8,AFPKKNJCFWSNIW2GJSFZE66STAEQ,2016-08-01 20:36:30.000,0,True,filter be necessity just wish be not so expensive however amazon price be the well buy .,... be not so expensive however amazon price be the well buy .,filter necessity wish expensive amazon price well buy,expensive amazon price well buy,4,4,4
