rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
2,Not a great CD,Only one song I cared for,[],B09HVRTMFX,B09HVRTMFX,AGRRAUKGNXGUB5WNPQEG7B6PJDAQ,2022-02-16 19:39:30.136,0,True
5,New Music from AC/DC,Very good addition to the AC/DC collection. It's always good to get new music from the band and this album was no exception.,[],B08KGT79CH,B08KGT79CH,AFDZIDWDCYIRRD4QVBJZH4SU2DQA,2020-12-29 23:40:44.734,0,True
5,Husband says great!,Husband loved it.  He was looking forward to adding it to his collection.,[],B08KH2L8DH,B08KGT79CH,AEKZHYWWZQYVUTQ3EBSFIJHF4GVA,2021-01-17 20:56:37.649,0,True
3,Carbon footprint alert !!,Really??!!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71WR41mwZML._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71WR41mwZML._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71WR41mwZML._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71WR41mwZML._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71WR41mwZML._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71WR41mwZML._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AGT2NLVQVPDLBTCLC76MB3HNYGUQ,2021-11-21 03:04:50.130,0,True
5,LOVE THIS VINYL,"I hate that people reviewed Adele instead of the vinyl, I looove Adele obviously but the vinyl was good quality and sound comes through good too.",[],B09HVTKLPQ,B09HVRTMFX,AHUWICEO32R6K52BYXS2XG53YZQQ,2022-02-01 22:16:29.264,0,True
5,Power UP,It arrived in perfect conditions and on time. I love the CD. It is great.,[],B08KGT79CH,B08KGT79CH,AHCT33RK5VEKAHXGUI2DG4ZTC56Q,2021-03-09 21:48:58.435,0,True
5,Cool cd,Love it the music is very awersome.,[],B08KGT79CH,B08KGT79CH,AHD5MA7GRER7BPMTCI2SYAUCAC7A,2020-11-22 21:16:33.391,0,True
5,Lovely,"Adele is Adele, nothing can go wrong.<br />Secure packaging and came in perfect conditions.",[],B09HVTKLPQ,B09HVRTMFX,AF2WYWC3P5OGLVYAPQIMSHIF5XRA,2022-01-15 15:12:13.980,0,True
4,It's AC/DC,"Typical. Nothing stood out for me. Like the band but I feel you need two discs with Bon, and two with Brian and that's good enough.",[],B08KGT79CH,B08KGT79CH,AHQHRESANRNQQRFJGRUN3HOQCR2A,2020-12-10 02:19:43.908,0,True
1,Almost no singing just whining one star is to much,This is just not the worst Adele cd I have ever bought this is the worst cd I have ever bought,[],B09HVRTMFX,B09HVRTMFX,AE6EFWQLPKWIUIRAWYEARZQNZNDQ,2021-12-01 00:12:33.064,2,True
5,Such a Blessing,"This album has been such a blessing to me in these difficult times. I really think that all of the1-star reviews are missing the point on this one. Badly Sung? I think there's something wrong with your headphones dude. This is some of the most incredible work Adele has done. Adele has always worn her heart on her sleeve but Gosh I really felt the love her and her producers put on this album. I think the sign of a great singer is it feels like they are singing directly to you, and Adele does that. She makes you feel like she is speaking directly to you.",[],B09HVRTMFX,B09HVRTMFX,AFOGJZKBUCLCSOY73XSRNHQMOINA,2021-12-13 22:31:57.217,0,False
3,Arrived on time and in good shape,"The Music was ""meh"" ( not a top 10 album for sure  and no top 50 songs) Brian  seemed muffled in some tracks---and in some songs he sounded  too far ""in the back ground"". A few songs sounded like a spin off of past hits.. Just not the album I was hope-n for.. :O/ DCD",[],B08KGT79CH,B08KGT79CH,AGY3TRXFI65MCR7QKZEMEAUVKXFQ,2021-01-14 12:25:00.294,1,True
1,This is disappointing,Just look at the pictures. My case is cracked/broken and cd scratched like all hell. Wow amazon,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71JFQK6Y-kL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71JFQK6Y-kL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71JFQK6Y-kL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71Xss9NeqZL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Xss9NeqZL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Xss9NeqZL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AGZCPMGXJN67PR4BRV5WOELRHPMA,2021-11-20 06:29:04.575,6,True
5,I plaved a smile on Xmas as my wife loves her., ,"[{'small_image_url': 'https://m.media-amazon.com/images/I/51gosIpwxXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51gosIpwxXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51gosIpwxXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVTKLPQ,B09HVRTMFX,AG2XEOYZQH2A4OTDAC6MMPUPU55Q,2022-01-25 12:10:34.066,0,True
3,It's okay,"Seems nicely recorded, but nothing really stands out here.  I'm not even sure this album will make it to my personal collection of CDs.  I do genuinely like AC/DC but none of these songs really inspire me to tap a foot or shake my head.  It's a good album I suppose, but overall generally forgettable.",[],B08KGT79CH,B08KGT79CH,AFWTEULJZW3TIIMFNY7BJAKWUM4Q,2020-12-12 00:09:35.150,1,False
1,this adele cd is not worth the money it sounds like a soap opera on every song,the entire cd is poor,[],B09HVRTMFX,B09HVRTMFX,AGSLHCTMU7AHHIHI55LECF223FGA,2021-11-27 18:42:30.360,4,True
4,It's really good,It was good but I think not as good as her other ones,[],B09HVRTMFX,B09HVRTMFX,AFQDDPKVMU4VKKFBZ5RYOX4S6IHQ,2022-02-13 20:28:27.536,0,True
5,This album rocks all the way through.,Playing it in your car increases your chances of a speeding ticket.,[],B08KGT79CH,B08KGT79CH,AELXKP7PPM7MNNHMUV5R3B4ULDPA,2021-06-19 14:29:34.434,0,True
2,Not her best work,Not fond of any songs: her earlier work was much better.,[],B09HVRTMFX,B09HVRTMFX,AEQIAQ5MOBIZXLJFH5BYOXNBEU2Q,2023-03-23 17:58:21.529,0,True
1,Same old same old,Sounds like everything else they’ve put out after Back in Black.,[],B08KGT79CH,B08KGT79CH,AFUAHGAWXNRPYVH4LLTR4TRLVDEA,2021-05-07 13:12:03.599,1,True
5,As usual...simply good listening!,"Turn it on, sit back, relax, and enjoy the sound!  The CD gets better with every song--after song six, it's on fire!",[],B09HVRTMFX,B09HVRTMFX,AFH6AXMMEE5KKFM7CJIWHMQ2EPNA,2021-12-07 18:57:29.788,1,True
5,Great album,Great songs,[],B08KGT79CH,B08KGT79CH,AGI73DLP4CKHCUOUIPDKATJG2VPQ,2020-12-22 18:24:42.754,0,True
5,A great album,I love the personal flavor of the songs. Many hits on this album.,[],B09HVRTMFX,B09HVRTMFX,AFWNADLO23MTAJECZFN5ZT2DKENA,2021-12-24 15:41:19.601,0,True
5,It's ADELE!  That's all you need to know!,Be at one with Adele as she shares emotional pieces of her past few years. Poignant.,[],B09HVRTMFX,B09HVRTMFX,AGMLOVNAKBNO73X7ULJVV722MPGA,2021-12-27 23:01:21.422,0,True
5,Love this,This best,[],B09HVRTMFX,B09HVRTMFX,AENUQRMZFYP7I5S74B2EE35MPJEA,2022-01-15 22:25:32.374,0,True
5,Beautifully sad,Adele's voice is in top form on this beautifully sad record.,[],B09HVRTMFX,B09HVRTMFX,AEJRIFSZLS3AENWZ5D2JWJRO7JFQ,2021-11-29 22:27:29.265,0,True
5,I like this album,I had to listen to the album several times before I could say I really like it. It’s different from her previous albums . Adele is very talented with an amazing voice,[],B09HVRTMFX,B09HVRTMFX,AGZEIG77ZO3YD6AQQBYELO7RBTKA,2021-12-13 20:11:50.391,0,True
2,Disappointed,"I didn’t think this one was worth the money. I’m a big Adele fan ,but I admit this one wasn’t a keeper for me",[],B09HVRTMFX,B09HVRTMFX,AHU2WLEG6Y6UDRDCY47QNX3OOD7A,2022-02-02 18:30:15.284,0,True
3,Not good quality,"I purchased this a few months ago. Did not have a turntable yet so that is on me. The album is of very low quality and sound poor. It has this odd noise on it, not the pleasing old nostalgic sound of a record. Something that is wrong.<br />This is a bummer as its not worth using.",[],B09HVSKCGQ,B09HVRTMFX,AGWYUBARM3Y3J2AIZ3R5BICL4DGQ,2022-03-05 01:44:25.192,0,True
5,Love Adel and the album ❤️,Love everything about it ❤️,[],B09HVTKLPQ,B09HVRTMFX,AEGTOM3FQNCFYVUNOU4UWNLI2WVA,2022-08-23 21:33:47.280,0,True
3,The case is cracked.  Wouldn't be a big deal but it's a gift.😒,Didn't like the fact it was sent cracked.  It's a Christmas gift.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/818nmAFvQ0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/818nmAFvQ0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/818nmAFvQ0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AEPV7UNCAIH3B2U4AOO4QAFCQGBA,2021-12-03 17:15:06.739,0,True
5,Love her music,Great music. Love it.,[],B09HVRTMFX,B09HVRTMFX,AEYAAFYNAFXGYNPFCVSPDA4F5VXA,2022-04-11 23:36:54.625,0,True
5,True to how itis advertised,good gift,[],B09HVRTMFX,B09HVRTMFX,AEIOSCKQ22DTIC223HKUNBRRJOWA,2021-12-27 21:41:53.937,0,True
2,Disappointing,Really only 1 good song😕,[],B09HVRTMFX,B09HVRTMFX,AEAOMWNHCNRSEKSXHN7URLZZPWGQ,2021-12-25 22:23:53.071,0,True
2,Disappointed,"CD itself has no problem, very disappointed with the songs. I have 21 and 25 and this one is definitely the worst among all three. Because it’s Adele so I just bought it when it came out without checking any new songs or reviews online. Very disappointed!",[],B09HVRTMFX,B09HVRTMFX,AFIZ22HUWMMTCFV4WX22BKDTK4LA,2022-01-22 03:56:10.096,0,True
5,Adele is awesome.she is an incredible singer.,Nothing to dislike.,[],B09HVRTMFX,B09HVRTMFX,AEXG36VLR4PVLL4XIPROYCFFPK5A,2021-12-17 23:23:28.504,0,True
5,This album is awesome. It's telling a story that most individuals understand.,Nothing to dispute.,[],B09HVRTMFX,B09HVRTMFX,AFXI7F4ZM4Z72C55CWL3ZSK5NGAA,2021-12-08 01:53:46.276,0,True
5,Love all things Adelle,Excited to get this CD. I love all things Adelle,[],B09HVRTMFX,B09HVRTMFX,AEDNTAUQDX3DYOC7H2CDUVGUTFLQ,2022-02-13 00:42:37.677,0,True
5,Love Adele,Great value,[],B09HVRTMFX,B09HVRTMFX,AF2DCMWZ25O2XIU7SDH32JGDOKEA,2022-01-05 04:58:18.951,0,True
5,Its AC/DC,"The Last ac/dc album is one of their best efforts in the past 30 years, a must have for All True Hard rockers!!",[],B08KGT79CH,B08KGT79CH,AGNTZKEIVCE3DXYTCTFDVK3D7QPA,2020-12-25 13:28:31.771,0,True
5,Love the cd,Listening,[],B09HVRTMFX,B09HVRTMFX,AGOMB72UABKIKVP33D23IATVTL5A,2021-12-04 05:54:28.625,0,True
5,Outstanding new tunes from AC/DC - PWR UP man!,The new CD from AC/DC is just plain phenomenal rock and roll. These guys have not missed a step. It has me stomping around my living room. You want/need something to get your motor running at a high and steady RPM? Then PWR UP is the real deal!,[],B08KGT79CH,B08KGT79CH,AGKZON4FKS3JQLXIRTIGIOPLMOYA,2020-11-20 15:28:17.912,1,True
5,The best!,What can I say ..... Love,[],B09HVRTMFX,B09HVRTMFX,AHYHD33VGLTVGOYY67NH5F4EF2KQ,2021-11-19 10:44:25.721,7,True
3,Not Adele’s best work.,"This is a totally different feeling collection of songs than her album, 25. Several feel like she is singing in a small jazz club with only a couple of instruments accompanying her. Where are the big, rousing blow your socks off songs?  If you are expecting another collection of songs like “25”, you will be disappointed.<br />Her voice is still magical, but the lyrics are not as effective as her earlier work.  The limited use of backup singers and orchestra is a letdown.",[],B09HVRTMFX,B09HVRTMFX,AGSF7D5UF5DQFJ4JGCZZHVX5SNGA,2021-12-27 02:40:04.497,0,True
5,Power Up,Another great set of music from the legendary AC/DC. Power up has the feel of earlier AC/DC music,[],B08KGT79CH,B08KGT79CH,AH44NUWTUMTY7356AEGVLGG4FQJA,2021-01-02 19:38:02.833,0,False
1,Least favorite from Adele,Do not like most of the songs.  Not her usual stuff.,[],B09HVRTMFX,B09HVRTMFX,AGFKOUWDADHBS42USTUHHA25QNVA,2022-09-22 19:05:14.724,0,True
5,Adele does it again,Adele continues to be amazing.  My money is on a grammy,[],B09HVRTMFX,B09HVRTMFX,AENCOQZHO4GLYWPJ5ZP43YJAJB5Q,2022-02-26 21:02:19.464,0,False
1,"Snoozefest, and no download code.","I guess it's good that there was no download code included with the album that I wasted $40 on, that way I won't fall asleep listening to it while I'm driving.",[],B09HVTKLPQ,B09HVRTMFX,AEY5NEQREJ4MQNQNGFUC6DUTFBYA,2021-11-24 17:55:13.638,0,True
5,Great music,"Adele always comes thru. As usual this album is great, her songs are great",[],B09HVRTMFX,B09HVRTMFX,AFRUDPWREMQYRFHNB6QPOUQEQAJQ,2021-12-07 12:38:56.406,0,True
5,Beautiful Album,Once again Adele puts out a phenomenal album!  Her music is so compelling and rich to the ears!,[],B09HVRTMFX,B09HVRTMFX,AFXHWS7M3MCV6YNTLSVQSUJTEFDQ,2022-01-08 04:00:19.528,0,True
1,Depressing.,Not her best;,[],B09HVRTMFX,B09HVRTMFX,AFJFF6KY4LLNZEAVY4GNHE22O6FA,2022-01-14 19:59:13.561,0,True
5,Best album yet,This is by far the best album of the year as well as one fo the best AC/DC has released in a long while. 5 star all the way,[],B08KGT79CH,B08KGT79CH,AEGBAOBSHQ7OJLBHRJ2P5SZJDHHQ,2020-12-03 20:29:16.422,0,True
5,Good gift,This CD works great. Stepdad loves it.,[],B08KGT79CH,B08KGT79CH,AEQR7EIKTZM7NGQOFIKSISSSF25Q,2021-03-01 00:10:21.807,0,True
1,Disappointed,Was excited to get her new CD but did not like the songs.,[],B09HVRTMFX,B09HVRTMFX,AGXPOLLUCDPZNJU5JEZVSUTKOQ5A,2022-01-27 03:41:54.880,0,True
5,Adele put her raw emotions into words which helped her to heal and love herself.,Nothing about this album to dislike.  This album is by far Adele's best.  Everything Adele was feeling emotionally is in this album.  Bravo for not being afraid to put yourself out there.,[],B09HVRTMFX,B09HVRTMFX,AE4A64G7MYZJD6A2FLLTC4W464PQ,2021-12-16 00:37:39.935,0,True
3,No auto rip?,"Love the cd put very upset that the whole albums is not in my Amazon music, it was advertised to be included in auto rip",[],B09HVRTMFX,B09HVRTMFX,AHZFQQ3AC77AMFFWIPC7LB2LBHXA,2021-11-21 23:00:34.120,0,True
5,Arguably Adele’s best work yet!,"Amazing album. Definitely my favorite after 19. Every track is something special and you’re bound to love each one. My least favorite would have to be “Cry Your Heart Out” because i’m not a fan of the production, but that’s just a nit pick. Give this album a chance, you won’t be disappointed!",[],B09HVRTMFX,B09HVRTMFX,AEQKFSFOBWE4B52VMCETMSN2YZKQ,2021-12-02 02:32:31.640,0,True
5,AMAZING,"I love every song&#60;3 its the music that's plays during the movie like Asleep-The Smiths & Come on Eileen-Dexys Midnight Runners. Also it has Charlie's last letter,which is him at the end saying &#34;...we are infinite..&#34; Its just really good.<br /><br />~KBye",[],B008KL4KB6,B008KL4KB6,AGFCP4A7PHEAOPUUOQEB5DGT5FMA,2012-12-05 13:52:49.000,4,True
3,Iy is ok not like 25,The instrumentation was interesting and good.  Overall I do not think the album comes close to25,[],B09HVRTMFX,B09HVRTMFX,AFTRICG25DGKGB5SRSVOU7FUXQHA,2021-12-23 18:43:28.840,0,True
5,It’s AMAZING!,"If you are a fan of Adele, this is a no brainer! If you don’t have a record player, go get one! It’s a beautiful cover, the music is fantastic, and you just can’t go wrong here…",[],B09HVTKLPQ,B09HVRTMFX,AFSQ5RCO32A6DOQ6RRUE6VNVI23Q,2021-12-29 17:53:11.454,0,True
3,A new Adele,Surely an important work for Adele personally but not as powerful as her earlier works.,[],B09HVRTMFX,B09HVRTMFX,AFWWWWN633EQPVM7RPRAHV3JUN4Q,2022-01-08 12:23:34.074,0,True
1,Disappointment!!!!,Such a disappointment!!!!!  Garbage!!!! Don't waste your money.  I thought I liked Adele but not anymore.  These songs are depressing and totally crap!!!!  Save your money and buy something upbeat because this is not it!!!!!<br />Diane H.,[],B09HVRTMFX,B09HVRTMFX,AHUFREIRWTFNUBRAA7KKRIOTGEQQ,2021-12-10 13:17:21.481,2,True
4,30,I don't think it is quite as good as 19 or 25.,[],B09HVRTMFX,B09HVRTMFX,AEBVLAIK5BBLO6BX7RVKF2QNMAZQ,2022-04-05 18:25:07.571,0,True
5,Best Adele Album,"Give it a chance. By far, the most complete work Adele has released. The growth and maturity she shows during this album is unbelievable. Friends gave up after the first few tracks but I encouraged them to try again. They agreed. Wow. Thank you, Adele. It’s been a long time since I wanted to listen to an entire album with such eagerness.",[],B09HVTKLPQ,B09HVRTMFX,AEHJRPR4UJSW5SUNQ65EJRNXHSZA,2022-01-28 01:23:20.410,0,True
5,An album filled with beautiful angst and hope for personal renewal.,"Adele does it again but unlike other recording artists, her fourth album is unlike the others. It is more personal and really grabs you. She is one of a kind!",[],B09HVRTMFX,B09HVRTMFX,AFUTUT3LHRAEU75NNSK2Z4W7DTAA,2021-12-04 18:38:24.756,0,True
5,Good music,It was very good I am impressed,[],B08KGT79CH,B08KGT79CH,AEH3S4FXM6OJPTADNUQIEKY2YZHA,2020-11-13 20:01:48.974,1,True
5,"Love, love, love!!!!!!",Love her and her music!,[],B09HVRTMFX,B09HVRTMFX,AH2XP6OXE3Y2GVNTTXMGU57MPXGA,2022-01-22 14:51:46.618,0,True
5,Adele nnever disappoints,So glad I got this. Was a long wait for new Adele!,[],B09HVRTMFX,B09HVRTMFX,AF3EOLEHUSGRJ45IPGH3NQBMGBWA,2021-12-17 16:38:48.977,0,True
1,Such a sad person,This is the last Adele album I will purchase.  I get it that she writes from her heart.  She is so whiny and sad in every song.,[],B09HVRTMFX,B09HVRTMFX,AEBE5XCOEU3PYOD7FLBAZI5OGB5A,2021-12-24 21:27:25.304,0,True
3,"UH-OH Case is cracked, husband is panicking.","Delivered on time, so 5 stars on that.  As soon as my husband took CD out of the thin bag/envelope it was in, he noticed a crack on the CD case, I've attached pictures.  The crack is toward the bottom right corner.  Upon inspecting the CD, it looks fine.  I would recommend maybe bubble wrap, or some kind of padding to protect the CD for future CD shipments.  My husbands very pleased we got the CD on the release date without even leaving the house.  Thank you, but again, maybe consider padding CDs for protection during delivery process.","[{'small_image_url': 'https://m.media-amazon.com/images/I/81Klv9CxbFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81Klv9CxbFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81Klv9CxbFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81cdTnTKrXL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81cdTnTKrXL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81cdTnTKrXL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/91hMsA-1ZjL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/91hMsA-1ZjL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/91hMsA-1ZjL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVRTMFX,B09HVRTMFX,AFDRSM76ABQ2YOYXE3U4DJI7VRJQ,2021-11-19 23:27:51.268,4,True
5,Another great album!,There is a reason why bands like this are in the hall a fame.  They have been together since the early 70's and yet they can still release a really good album nearly 50 years latter.  I'm amazed at how good they sound after all these years and I'm really enjoying the catchy riffs throughout this album.  I love this group!!,[],B08KGT79CH,B08KGT79CH,AFZ2FCSAERV6JJM4NZQJNHBVC43A,2021-09-01 16:45:08.978,2,True
5,AC/DC,If your a hard Rock fan this album doesn't disappoint . AC?DC still rock.,[],B08KGT79CH,B08KGT79CH,AHEGV5RKJN5Q5BUEZ6TJYNX74VMQ,2021-01-11 22:04:31.348,0,True
5,Wife loves Adel's singing voice.,Sife says Adel is very talented.,[],B09HVSKCGQ,B09HVRTMFX,AH5Z2ORPY7WGYZF6D5CMM7LCDUHQ,2022-01-01 18:19:48.684,0,True
1,Was very disappointed.,"CD case  was broken ,the disc itself wouldn't play at all. Returned it for a full refund went to target and bought one off the shelf. Definitely wont be buying anymore CD from amazon .",[],B09HVRTMFX,B09HVRTMFX,AEGCJQHPHH2WG7J6VRMZ5HS2QBYQ,2022-01-07 14:10:50.208,0,True
3,Disappointed....,Not up to the quality of her pervious recordings.,[],B09HVRTMFX,B09HVRTMFX,AGVPPB4K5QWJOO7ZKL7PWF2TKHUQ,2021-12-30 18:22:14.988,0,True
4,Not 25,"I had great, excited anticipation for this CD.  Don’t get me wrong.  It’s very good and just not quite what I had hoped for.",[],B09HVRTMFX,B09HVRTMFX,AF5NJUPZ2RK3SUONYMOR4AXSHAPA,2021-12-23 14:31:10.943,0,True
4,Her album was good. Her performances are better. My favorite is #7,# 7 is real!!,[],B09HVRTMFX,B09HVRTMFX,AGG553R5AAZ2HBYAXV5MBPTK6ZNA,2021-12-05 19:12:40.959,0,True
5,Gift,Nice gift,[],B09HVRTMFX,B09HVRTMFX,AFQSMIHJSXWBYIKY6DRGF7XZ3XKA,2021-12-12 02:25:44.455,0,True
5,NEW Music,GREAT! It's AC/DC.,[],B08KGT79CH,B08KGT79CH,AF4K347N2TFYJTTQKAS7BBVFZPAA,2020-12-05 05:58:11.136,0,True
5,Welcome Back,This is an album that needs more than one listen to fully appreciate how great it is; So many bands at this stage of their career lose something but this is full blown AC/DC power chord in your face rock. It’s good to have Mr Johnson back up front where he belongs. I think you have to look at each album as a separate entity when thinking about AC/DC because each album is unique in its own respect Although everyone has a favorite. All things considered if this ends up being the last album THANK YOU GUYS ITS BEEN A FREAKING GREAT RIDE. It definitely wasn’t a Shot In The Dark!!!!,[],B08KGT79CH,B08KGT79CH,AGNEAW2RKYS4BN5WQNPDKFFM6ZHQ,2021-03-21 17:05:35.119,1,True
3,Power Up and Punch The Clock - Nothing Memorable Here,"By their own admission, AC-DC has achieved decades of worldwide success by repeating the same musical formula over and over again.  In fact, their only commercial failures have been those albums where they ventured outside the formula, and the fanbase rejected it (Fly On The Wall, Ballbreaker, Stiff Upper Lip).  While the new album Power Up was recorded as a deserving tribute to Malcolm Young, the reality is these tracks are well produced, well performed but generic and unmemorable.  The legendary status of AC-DC can never be debated, but the new music from Power Up will not be remembered or requested a year from now.  Better to revisit their last great album Black Ice.",[],B08KGT79CH,B08KGT79CH,AG7GLQP47AXV5NRJJOFLXBYFNAEA,2020-11-27 14:35:26.406,4,False
5,Five Stars,My daughter LOVED the movie and LOVES the soundtrack too!,[],B008KL4KB6,B008KL4KB6,AFS4WTLHLJA3WBSJYUK6RERUQ4TA,2014-12-30 23:25:12.000,0,True
5,A masterpiece ⭐️⭐️⭐️⭐️⭐️,An instant classic ⭐️⭐️⭐️⭐️⭐️,[],B09HVRTMFX,B09HVRTMFX,AHWP5YGBK2OGIIENXSOBH6SOS2SA,2021-12-29 19:24:28.966,0,True
5,Worth waiting for,Great price,[],B09HVRTMFX,B09HVRTMFX,AFH4LCEKOB5R3VJEUVP462MW6KLQ,2021-12-12 02:31:46.359,0,True
2,Artist,"The CD was not up to her standard, it was ok but not great as were her last ones. Understandable considering what she was going through.",[],B09HVRTMFX,B09HVRTMFX,AGZLS46XCK345QKAHNDEVJRNPU2A,2022-01-15 02:10:42.428,0,True
5,Personal glimpse into Adele's life,"I love most of the music. Some of it didn't grab me, but even then, Adele's undeniable talent shines through. I love that she had the guts to share some of her darkest moments; to be vulnerable with her music. And that voice....well; just listen.",[],B09HVRTMFX,B09HVRTMFX,AETEDLBLYL7DI637PFQR5ZHW7LPQ,2021-12-25 20:10:09.128,0,True
5,worth waiting for,"what can I say? I love this album, it hits my musical sweet spot :)",[],B09HVRTMFX,B09HVRTMFX,AH4WHA4MNPYLIC7NE2YFJLO2CU6Q,2021-12-08 19:55:14.710,0,True
5,It's Adele! Nothing more needs to be said!!,The songs are beautiful and that voice...WOW!,[],B09HVTKLPQ,B09HVRTMFX,AEW6E3NHUMXYVTO3KCEPBLRSG5OA,2021-12-01 23:32:11.086,0,True
1,Received Stained & Defective Record - Twice,"This is one of my favorite albums by Adele but the quality from Amazon is awful. The “Amazon exclusive” white pressing came stained on the B-side. I requested an exchange, which I received today. The new record I received today is also stained and defective, the stain much larger than the first record.<br /><br />DO NOT PURCHASE FROM AMAZON.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51JHUGZbj8L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51JHUGZbj8L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51JHUGZbj8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51xasItFnRL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51xasItFnRL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51xasItFnRL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVTKLPQ,B09HVRTMFX,AGDGWPPYZGWYX275E7ZCYLKYSADQ,2023-04-14 22:32:50.116,0,True
5,Love it!,"I bought my husband the vinyl and he bought me the cd, perfect gift!",[],B09HVTKLPQ,B09HVRTMFX,AF6CHPIX4ALM3Q33QZU26UAKDN6Q,2021-12-31 00:40:15.792,0,True
2,Disappointed,"I did not care for her choice of songs. My daughter did, so I gave it to her !",[],B09HVRTMFX,B09HVRTMFX,AFTETEPLRJMQYZGYFIPBV5RPMQ6Q,2021-12-16 19:28:47.490,0,True
5,No probs,Perfect. AC DC  cd. Love this cd,[],B08KGT79CH,B08KGT79CH,AGCMRFGY6TYTF3PL5Y3CWVHBLICQ,2021-02-20 01:36:09.863,0,True
3,My least favorite of all her amazing music.,The music was all so sad. I couldn’t find a melody that stuck with me. And ... I’m a big Adele fan.,[],B09HVRTMFX,B09HVRTMFX,AGKHNSXNOWTJOVB7BGSZCVMP3P7Q,2022-01-10 22:39:55.644,0,True
5,Five Stars,"I know I'm not alone in my excitement for another AC/DC album! It's thrilling to have new material from the greatest rock band of all time. Such a relief to have new music that isn't the typical pop garbage!<br />While arguably not as good as the pinnacle album Back in Black, this album has several great tracks. My initial favorites are Shot in the Dark, Wild Reputation, Through the Mists of Time, and Demon Fire. I took advantage of preordering the album. This may be our last chance at new AC/DC material. Don't miss out on this album!",[],B08KGT79CH,B08KGT79CH,AERF3EE672AOMBPVCR6Z6T5FFQFA,2020-11-14 19:38:40.868,1,True
5,Rocks,It’s AC/DC what else needs said?,[],B08KGT79CH,B08KGT79CH,AHX2UCFHKOQUIISWSKVVXRSPFPZA,2021-09-27 10:18:41.160,0,True
5,A story of her life.,"Her voice is magnificent. It’s an album of her life. Some sad, some happy. All real.",[],B09HVRTMFX,B09HVRTMFX,AEW2IJEY5RL4WZ7YG3VRLL63L64A,2021-12-19 16:42:03.333,0,True
5,"Great CD, I ordered for my son and it ...","Great CD, I ordered for my son and it got here just in time and he was very happy with it.",[],B008KL4KB6,B008KL4KB6,AGPURP5V7OO7DWPACIOEQSXNT7XA,2014-07-12 15:13:31.000,0,True
5,Beautiful,Two types of people in the world. You either love Adele or you are wrong.,[],B09HVRTMFX,B09HVRTMFX,AH4C7KHDPQBNTZPELTXMFRSUVNOQ,2022-05-02 23:54:23.513,0,True
